Longitude,Latitude
144.993698,-37.942253
144.993599,-37.94226
144.773952,-38.355796
144.773372,-38.355544
3.789122,43.4276
3.22658,42.041196
3.226607,42.041228
3.225,42.041715
144.773324,-38.358602
145.026743,-38.235494
144.989475,-38.300827
3.226387,42.043944
3.226607,42.041228
144.773596,-38.356554
3.700075,43.424991
144.771487,-38.352165
3.221309,42.05002
144.77356,-38.356652
4.938578,43.427229
5.391655,43.186361
3.700006,43.424648
3.225,42.041715
3.704175,43.430201
3.699584,43.425054
3.700097,43.425013
3.700322,43.424711
144.772963,-38.358943
-4.083024,50.31512
-0.490685,38.345996
14.450935,44.531493
17.289735,40.481689
7.321386,43.686791
3.635704,43.423811
18.41757,-33.908602
18.41757,-33.908602
-2.024176,48.654377
-2.801933,48.653393
18.417609,-33.908465
5.36853,43.177921
18.433176,-34.189844
3.984582,43.504438
-2.287664,35.099883
3.226033,42.043235
144.772777,-38.354885
174.467566,-35.83806
5.161827,60.673222
-3.736203,36.727592
174.010546,-41.288967
5.986355,58.435828
3.069846,42.915242
3.699766,43.424916
3.058825,42.925021
10.51001,59.35914
3.70003,43.424697
-9.322055,38.678242
-10.017108,53.474565
-9.204817,38.409833
144.769,-38.36
115.777619,-32.027965
149.908596,-37.072099
-5.658202,54.670948
144.772003,-38.35577
-5.60023,54.424382
5.395097,43.17915
0.327458,50.795724
4.843807,43.377933
-5.056024,50.147914
3.75,51.65
-9.544059,39.477969
-9.543458,39.480022
-4.65378,54.070064
144.772985,-38.356599
-4.099769,51.213017
-4.937844,55.985926
-9.066761,38.433594
-1.325953,46.009036
-1.326917,46.008328
-1.327856,46.008503
18.863363,42.245909
11.02333,58.53753
11.02381,58.53687
11.55762,58.32148
-4.49006,53.18437
18.863363,42.245909
-4.454802,48.293559
-4.62457,48.25531
-5.057851,50.147299
-5.059098,50.146656
144.77312,-38.357055
-1.121115,50.788849
144.772991,-38.35682
-9.065903,38.433191
11.60096,58.36216
11.55912,58.32168
-3.976599,51.56903
144.773065,-38.356269
3.767084,43.427579
144.772675,-38.348972
18.428295,-34.186895
-9.067663,38.433531
144.773596,-38.356554
144.773596,-38.356554
18.433539,-34.19076
3.700354,43.424742
3.699825,43.425194
3.229073,42.041491
3.226635,42.041218
3.811038,43.436784
3.225,42.041715
144.773596,-38.356554
144.772117,-38.356234
3.806891,43.424096
3.124999,42.50594
18.43276,-34.19198
-5.912325,56.55645
-5.983492,56.64958
8.73889,41.90778
3.141483,41.848224
3.209398,41.91653
-6.009518,56.58845
-6.037083,56.62281
3.7,43.42472
5.39522,43.17863
23.060319,-34.047457
-5.53784,50.094747
-5.57825,54.393925
-5.57825,54.393925
-5.050117,50.14557
149.908403,-37.072361
-1.98165,48.57116
-4.60709,48.24245
4.04289,43.51731
-4.37802,47.82213
-4.5299,48.34358
-4.45359,48.29332
-1.24306,44.62848
-1.98165,48.57116
-0.2702,49.34041
3.7,43.42472
-5.534819,54.361622
-2.48019,57.673496
-2.201364,43.302726
-2.201214,43.30257
-2.200956,43.302617
-5.115134,48.445186
-5.54457,50.101982
-0.439663,50.802169
-5.534819,54.361622
-4.637955,54.06298
-5.573746,54.39134
-5.573746,54.39134
-6.694122,55.19534
-5.573746,54.39134
-5.573746,54.39134
-6.0639,53.15072
-5.573746,54.39134
-10.13436,51.7574
-6.102983,53.58622
-4.292144,53.41114
-4.041577,51.56546
-4.014168,51.56371
-5.274674,56.54469
-5.5923,56.03839
1.135079,52.95129
1.135271,52.95106
1.135129,52.95127
1.054695,52.96522
1.054206,52.96526
1.103211,52.95711
1.147587,52.94994
1.20778,52.94847
1.257053,52.9435
1.05573,52.96575
1.209391,52.94881
1.135079,52.95129
-2.418208,50.58595
1.054695,52.96522
1.145065,52.94967
-2.448699,50.57151
1.135079,52.95129
1.35486,52.91903
1.3522,52.92053
3.7,43.42472
-1.83603,49.70583
5.33848,43.20783
3.7,43.42472
9.43803,41.8474
3.69942,43.43378
-4.64344,48.30466
-1.83603,49.70583
3.7,43.42472
3.7,43.42472
3.7,43.42472
3.97575,43.52317
138.494203,-34.872636
3.700392,43.424951
3.700392,43.424951
-4.466973,54.15435
-5.740584,54.94985
-5.628345,54.45144
-5.683564,54.66863
-9.781447,54.33527
-5.573762,54.39135
-6.723904,55.18055
-5.628391,54.45144
-7.703963,55.21277
-5.666767,54.66597
-6.176043,55.27261
-5.740584,54.94985
