Longitude,Latitude
23.706193,40.183899
-4.962,48.403
25.01824,40.971051
-8.31,55.068
-5.583604,56.316522
-4.930258,50.550437
-5.649176,50.042474
-4.996037,50.541566
-5.698053,50.078712
-6.302236,49.911159
-5.529361,50.114064
-5.546984,50.103405
-5.532774,50.11387
-5.546824,50.10332
-5.537477,50.094744
-4.460636,50.341855
-5.537529,50.094877
-5.544206,50.101961
5.306481,59.348899
-5.533342,50.113988
-2.453477,50.598136
-4.156864,53.223697
-5.533342,50.113988
-5.547402,50.103572
-5.39584,50.239106
-5.39584,50.239106
-5.546824,50.10332
-5.539512,50.110381
-5.546824,50.10332
-5.539512,50.110381
-5.39584,50.239106
-5.546824,50.10332
-5.546824,50.10332
-10.063216,54.12372
-10.066004,54.125667
-10.065234,54.125511
-8.949093,54.289967
3.13253,47.33133
3.13018,47.33117
3.13253,47.33133
4.01122,47.73278
3.13018,47.33117
-8.792,41.526
-2.242323,49.739011
-2.376506,49.724082
-2.230714,49.690691
-2.359609,49.402555
-8.228038,55.263001
-6.039594,57.16888
-6.246279,49.97641
-6.355091,49.888018
-6.26399,49.970469
-4.164212,53.220867
-6.030905,57.649698
-3.13253,47.33133
-3.13253,47.33133
-3.13253,47.33133
-3.13253,47.33133
-3.13253,47.33133
-3.13253,47.33133
-3.13253,47.33133
-5.53908,54.36891
-5.634264,54.44614
-5.553815,54.50983
-5.611941,54.404139
-4.390496,53.141914
-5.573633,54.389408
-5.580519,54.391857
-5.699379,50.07777
-5.53363,50.113709
-5.767853,55.649943
-4.735228,54.065698
-4.363217,54.3431
-7.383955,57.01572
-7.294194,57.10109
-4.173282,53.222499
-5.528619,54.34788
-5.615631,54.50657
-5.646461,54.48989
-3.13253,47.33133
-9.104672,53.139988
-9.548445,53.244824
-9.006387,53.151651
-9.007207,53.150702
-9.006437,53.150439
-4.00032,47.73497
-4.00032,47.73497
-4.00032,47.73497
-5.617961,54.55474
1.30494,51.026635
-1.988816,55.772131
-5.248721,51.739011
-1.618336,55.514561
-5.57428,54.39322
-4.452305,50.34383
-5.575788,54.5209
-5.638792,54.49573
1.39382,52.976793
-1.591664,50.674298
-0.268731,54.217189
-0.444156,54.360284
-0.71668,54.552149
-0.444156,54.360284
-5.546824,50.10332
-4.316878,51.561684
-5.599414,56.03285
-5.032082,50.18667
-5.032855,50.176754
-4.544289,50.968324
-5.042102,50.190006
-4.467555,54.126534
-4.467555,54.126534
1.386355,51.39354
-6.109179,54.03984
-5.646138,54.494577
-5.631536,54.403991
-6.543868,55.220212
-5.571153,54.388888
-5.610198,54.448283
-5.565665,54.378916
-5.613033,54.400087
-4.164212,53.220867
-5.535056,54.361193
-5.574851,54.384993
-5.537263,54.407593
-6.545354,55.220823
-5.611168,54.450008
-5.612994,54.433433
-5.61865,54.40736
-5.569281,54.38872
-5.629663,54.40375
-5.644297,54.49439
-5.644297,54.49439
-5.572987,54.38473
-5.532287,54.36155
-5.577362,54.39392
-5.647793,54.49357
-5.573954,54.5199
-5.644327,54.496163
-5.720212,56.224673
-5.770399,56.229671
-5.648168,54.493664
-5.800869,55.916911
-5.75089,55.9829
-5.051193,58.449622
-2.2483,49.1803
-0.734461,54.528151
-2.334605,57.66675
-4.481339,58.999563
-5.622785,54.55557
-2.561522,56.559876
-5.57428,54.39322
-5.575788,54.5209
-5.499104,54.33137
-5.544942,54.43472
-6.16772,55.499952
8.8708,63.6667
8.8708,63.6667
8.8708,63.6667
8.8708,63.6667
-4.196622,50.389873
-5.541107,54.47123
-4.234151,53.717196
-4.18489,53.215095
-4.368117,53.700192
-5.577362,54.39392
-9.966632,53.375896
23.63,38.51
-5.393625,50.102426
-4.059829,53.292843
-4.999833,50.541549
-5.100044,50.081857
-4.164212,53.220867
-5.032798,50.175856
-6.267771,56.7498
8.28266,40.591136
-9.961954,53.37996
-8.955082,54.291962
-5.57428,54.39322
-3.88012,47.8069
-5.526327,54.6406
-5.544942,54.43472
-5.698053,50.078712
-4.454972,50.344583
-0.823395,49.655633
-1.229263,49.603181
0.231504,53.775695
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.542284,54.36605
-5.609651,54.46209
-5.66329,54.22703
-5.672124,54.2342
-5.650437,50.043442
-2.948583,58.732617
-5.69258,57.326929
-4.739785,52.826857
8.8708,63.6667
8.8708,63.6667
10.31931,36.823325
10.31931,36.823325
0.787571,50.928147
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-2.1732,49.7291
-7.442049,57.049015
-5.544942,54.43472
-4.174733,53.221574
-1.701644,49.303455
-5.53895,54.36472
-5.638965,54.4949
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-9.828257,51.77528
-9.828257,51.77528
-5.573954,54.5199
-9.119103,53.138598
-9.109937,53.139098
-9.127436,53.157429
-9.07077,53.156929
-9.290769,53.116935
-9.126667,53.157167
-9.07,53.156667
-9.109167,53.138833
-9.118333,53.138333
-4.235496,53.352612
1.420441,51.393017
-4.459541,53.172875
-4.52842,53.224481
-4.52842,53.224481
-4.267604,53.164998
-4.565615,52.944049
-4.53136,53.22352
-4.630316,52.906666
-4.630316,52.906666
-4.567048,52.943119
1.41946,51.392583
-4.51154,53.217645
-4.46454,53.181763
-4.511592,53.218543
-4.47052,53.181639
-4.567048,52.943119
-4.471963,53.18071
-4.462993,53.180896
1.41946,51.392583
-4.767931,58.576275
-3.55833,50.424908
-2.90678,50.732181
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-2.039881,50.203767
-4.162437,53.304511
-4.491657,53.184795
20.13,39.24
-1.382125,50.734973
-1.234738,49.584049
-1.226754,49.619192
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
10.333333,43.471667
-1.57279,49.66929
-1.05917,45.54472
-0.435048,50.49227
-3.851079,53.323237
-3.844457,53.308955
-1.996422,50.499651
26.063,39.842
-4.650605,53.286563
-4.522857,53.231792
-2.876,50.697
-6.285015,55.29701
0.188255,52.937018
-4.498943,53.207121
-4.623579,52.96521
-4.583748,53.02406
-4.623579,52.96521
-4.679485,52.92463
0.190001,52.936663
-4.355823,53.693291
-4.650605,53.286563
1.419125,51.388095
-5.089322,53.30817
-5.572778,54.38322
-4.70035,51.655997
-4.704843,51.658592
-4.17298,53.305219
-4.147532,53.306579
-4.628885,52.907597
-5.548954,54.36088
-4.26304,53.361982
-4.215711,53.318817
-4.618589,53.27828
-2.952747,50.707066
-2.952747,50.707066
-2.952747,50.707066
-3.404739,50.610331
-2.839591,50.723656
-2.92575,50.70473
-2.94491,50.708227
-2.94491,50.708227
-2.92575,50.70473
-2.943673,50.707663
-2.800169,50.681336
-2.943673,50.707663
-2.787506,50.680838
-2.950668,50.688667
-4.537001,52.938369
-4.628885,52.907597
-4.72404,52.836212
-4.346616,53.105025
-4.678984,52.875904
18.505,40.145
-4.563322,53.407157
-4.619813,53.273757
-4.583315,53.240387
-1.501594,55.186728
-4.593847,53.241057
-1.574938,55.4167
-5.328594,55.489658
-5.294669,55.713104
-5.335303,55.500462
-5.328142,55.490129
-4.46289,53.1791
-4.650605,53.286563
13.6,45.2333
20.58,38.1
-4.648278,53.321682
-5.207813,49.958377
-4.452633,50.343913
-4.618835,53.331324
-4.679524,53.29311
-1.573332,55.41333
-1.79968,55.667742
-1.609892,55.521546
-4.162715,53.220894
-2.169625,49.190747
-2.546762,56.002725
-4.416543,53.153076
-9.03,32.73
-4.537721,53.406805
-5.393467,50.238275
-5.393467,50.238275
-5.475994,50.119769
-5.292855,50.263924
-4.563573,53.361296
-5.475994,50.119769
-5.390363,50.101595
17.92297,40.18485
-4.283605,53.409241
-4.127808,50.35724
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-7.389357,57.02383
-7.399018,57.02025
-7.399129,57.02033
-7.38577,57.01515
-7.380898,57.01865
-7.400352,57.02897
-7.385846,57.0151
-7.414693,57.01967
-7.382756,57.01018
-7.382614,57.02457
-7.380635,57.01888
-7.406017,57.02378
-7.380986,57.01891
-7.389349,57.02378
-7.398909,57.0288
-7.385752,57.01525
-7.41441,57.01976
-4.21,43.395
-9.288576,53.116723
-9.117068,53.138406
-9.1204,53.156736
-8.950554,53.180079
-8.965546,53.176749
-9.068786,53.156746
-0.220953,50.351956
18.507785,40.142833
-1.77634,49.354067
-1.604021,49.16776
-1.670517,49.241251
-1.626683,49.063599
-5.609651,54.46209
-5.609651,54.46209
-5.577946,54.47489
-5.609651,54.46209
-5.609651,54.46209
-5.609651,54.46209
-5.577946,54.47489
-5.577946,54.47489
-5.577946,54.47489
-5.577946,54.47489
-6.335451,49.895595
-6.301971,49.937255
-6.282143,49.93126
-4.805939,51.640425
-4.684292,51.667095
-4.684292,51.667095
-5.110856,51.68708
-5.111076,51.687101
-4.684452,51.667105
-4.806106,51.64044
23.919167,39.962222
23.919167,39.962222
23.919167,39.962222
-3.494159,50.384594
-3.498324,50.402924
-3.504318,50.388259
-3.556806,50.411087
23.916964,40.157881
23.1,39.501944
26.35,39.37
-2.237285,49.190744
-2.222956,49.260736
-2.042466,49.151753
-2.157952,49.18408
-2.020144,49.226076
-2.157952,49.18408
-2.157952,49.18408
-5.025473,50.154597
-2.222956,49.260736
-5.309141,51.877053
-4.497789,50.337914
-5.154182,51.947051
-5.190824,51.707077
-5.160843,51.712079
-5.160843,51.712079
-5.194172,51.870394
12.37,41.68
12.37,41.68
12.37,41.68
-3.776264,50.22931
-4.973318,50.179631
-3.903035,50.279469
-3.701288,50.210645
-4.865953,50.234515
-9.890768,53.368576
-10.094102,53.478564
-8.952437,53.180258
-9.655768,53.286917
-9.892434,53.365243
-10.232436,53.623549
-9.887434,53.646876
-9.89,53.368333
-9.891667,53.365
-8.951667,53.18
-10.231667,53.623333
-9.655,53.286667
-10.093333,53.478333
-4.46289,53.1791
-4.496194,53.185599
-4.52997,53.225347
-4.739595,48.968222
23.919167,39.962222
23.919167,39.962222
-4.67,36.5
-3.87398,53.331869
