Longitude,Latitude
-125.223,50.117
5.120415,60.424723
-8.345898,54.613724
9.5209,63.5769
-5.4558,57.97163
-5.450834,58.00477
11.04508,58.6498299991625
10.76167,58.8499999991655
11.08335,58.8089999991649
11.05067,58.9064799991664
11.08833,58.8233299991651
11.09617,58.8505799991655
11.81551,58.06897
11.66667,57.1911699991415
11.66667,57.1911699991415
11.26825,58.43986
11.0225,58.7365199991638
11.08833,58.8233299991651
10.6663,58.7273499991637
-4.738954,54.06427
11.05067,58.9064799991664
-121.846,36.7962
-121.846,36.7962
6.146739,58.951141
11.08833,58.8234999991651
11.16667,58.7333299991638
-3.286778,53.802135
6.276945,-26.260555
9.686,58.882
6.582,58.016
9.686,58.882
10.76167,58.8499999991655
-121.8478,36.7948
-3.037717,58.9098
-3.037717,58.9098
-3.253833,58.941
-3.517893,50.281995
-3.567118,50.199496
-3.645478,50.237087
-3.496847,50.282268
1.109809,51.009508
136.869995,34.48
-6.336418,56.433953
-121.8447,36.7978
-121.8447,36.7978
11.39,58.25
11.39,58.25
11.43,58.240002
79.8145,11.9139
-3.034167,58.916668
-5.544532,54.29116
-121.8477,36.7983
-3.099523,59.120228
-3.088196,58.928127
-6.757613,50.542667
-5.053359,53.493192
-5.876296,51.479547
-5.246595,53.456619
-6.591967,50.567329
-3.516196,54.767485
-5.494515,50.110689
-5.494515,50.110689
-5.491397,50.106284
-5.491397,50.106284
-5.488931,50.110857
-6.095682,54.02818
5.2,60.27
5.2,60.27
-74.857,62.248
10.54749,58.45733
10.61697,58.47003
10.55227,58.35232
7.9,54.189999
7.9,54.189999
7.9,54.189999
7.9,54.189999
7.9,54.189999
1.666004,59.832624
1.666004,59.832624
1.667712,59.750783
1.667712,59.750783
-5.378853,56.593674
-5.383168,56.587264
-5.378853,56.593674
-5.376907,56.590131
-5.378853,56.593674
-5.378853,56.593674
-5.378853,56.593674
-5.378853,56.593674
-5.378853,56.593674
-5.376907,56.590131
-5.378853,56.593674
-5.378853,56.593674
-5.380479,56.59363
-5.383168,56.587264
-5.383168,56.587264
-5.380479,56.59363
-5.376907,56.590131
-5.380479,56.59363
-3.124256,58.915245
-3.110483,58.918957
-3.124226,58.914347
-3.125962,58.914332
-3.134553,58.911563
-3.124226,58.914347
-3.110483,58.918957
-3.124226,58.914347
-3.124226,58.914347
-3.134553,58.911563
-3.124226,58.914347
-3.134553,58.911563
-3.125962,58.914332
-3.124226,58.914347
-3.125962,58.914332
-3.124256,58.915245
-3.124256,58.915245
-3.110483,58.918957
11.04959,58.34931
-4.274902,52.85868
-4.186382,52.854868
-4.186397,52.854868
1.481551,53.711713
1.98305,52.789376
1.711638,52.808082
-5.891784,54.62421
-5.891784,54.62421
-1.43,55.029999
-1.43,55.029999
-1.43,55.029999
-5.199377,51.804347
-5.199452,51.804183
10.95852,58.72957
12.684,56.542
-4.544596,52.136559
-4.544596,52.136559
-4.544596,52.136559
-6.253095,55.2909
-4.17,50.330002
-4.17,50.330002
11.196,58.109
11.2,58.110001
-6.11528,53.2888
2.633051,56.559522
7.32,43.689999
2.467109,53.81211
-67.519997,42.299999
12.01967,57.12
12.01967,57.12
12.01967,57.12
-5.639756,54.38908
-5.639756,54.38908
-5.591258,54.70293
12.68808,56.0333299991264
12.68983,56.0359999991264
12.68808,56.0333299991264
12.73367,55.9859699991258
12.7411,55.9661699991256
12.7411,55.9661699991256
12.73963,55.9741699991257
12.70142,56.0119999991261
12.68983,56.0359999991264
12.7411,55.9661699991256
-5.633658,54.74113
-5.633658,54.74113
-2.7994,50.624607
-5.900054,56.653936
-5.64782,57.835742
-5.755931,57.724698
-3.173333,53.92644
-3.321908,53.905122
-3.356258,53.931704
-3.252223,53.865421
-3.321664,53.945573
-3.140009,53.933053
-3.106698,53.940556
-3.209276,53.90541
-3.150866,53.94014
-3.275054,53.866079
-3.129544,53.940343
-3.346033,53.945302
-6.960271,58.048426
-3.13133,58.119391
144.53,-4.1
144.53,-4.1
-67.77,40.6583
144.53,-4.1
144.53,-4.1
-3.797778,54.861667
-3.797778,54.861667
-3.797778,54.861667
144.53,-4.1
144.53,-4.1
-6.615833,55.22267
1.688053,58.129464
144.53,-4.1
144.53,-4.1
144.53,-4.1
144.53,-4.1
-3.7975,54.861667
144.53,-4.1
144.53,-4.1
175.293304,-36.521702
175.2933,-36.5217
2.55,51.473611
1.95,51.088889
4.098889,52.608333
3.783333,52.226389
4.098889,52.226389
3.154167,52.608333
2.25,51.088889
3.468611,51.473611
3.468611,52.608333
3.154167,51.473611
3.154167,52.226389
2.852222,52.226389
3.783333,52.608333
2.25,51.473611
2.852222,51.473611
1.65,51.088889
2.55,51.088889
3.468611,52.226389
4.406944,52.608333
2.89,51.257083
2.852222,51.566944
4.098889,52.608333
3.625833,51.847222
2.55,51.566944
3.625833,52.226389
3.154167,51.566944
2.55,51.942
3.020833,51.5611
3.311389,52.608333
3.468611,51.753611
3.020833,51.5611
3.003333,52.226389
2.55,51.088889
3.783333,52.036778
3.003333,51.847222
3.311389,52.036778
4.098889,52.608333
4.098889,52.226389
3.154167,52.608333
3.468611,51.473611
3.468611,52.608333
3.154167,51.473611
3.783333,52.608333
2.55,51.088889
4.406944,52.608333
2.55,51.473611
1.95,51.088889
3.468611,51.847222
3.783333,52.226389
3.154167,51.847222
3.783333,51.847222
2.852222,51.847222
2.25,51.088889
2.55,51.847222
3.154167,51.473611
3.154167,52.226389
2.852222,52.226389
1.95,51.473611
2.25,51.473611
2.852222,51.473611
1.65,51.088889
3.468611,52.226389
1.95,51.088889
2.25,51.088889
1.65,51.088889
2.55,51.088889
3.468611,51.473611
3.154167,51.473611
2.25,51.088889
3.154167,51.473611
2.25,51.473611
2.852222,51.473611
1.65,51.088889
2.55,51.088889
2.55,51.473611
1.95,51.088889
3.468611,51.847222
3.154167,51.847222
3.783333,51.847222
2.852222,51.847222
3.468611,51.473611
2.55,51.847222
4.098889,52.608333
3.783333,52.226389
4.098889,52.226389
3.154167,52.608333
3.468611,52.608333
3.154167,52.226389
2.852222,52.226389
3.783333,52.608333
3.468611,52.226389
4.406944,52.608333
3.003333,51.473611
3.625833,51.847222
4.256944,52.226389
4.556944,52.608333
3.311389,51.847222
3.311389,51.473611
2.1,51.088889
3.311389,52.226389
2.701111,51.847222
3.311389,52.608333
2.1,51.473611
1.8,51.088889
3.941111,52.608333
3.003333,52.226389
2.55,51.088889
3.003333,51.847222
-1.351635,55.116741
-3.805556,54.8325
-3.805556,54.8325
-95.023333,29.206667
-3.805556,54.8325
-3.805556,54.8325
-3.805556,54.8325
-3.805556,54.8325
-3.805556,54.8325
-3.805556,54.8325
-3.805556,54.8325
-3.805556,54.8325
-3.805556,54.8325
-3.805556,54.8325
-3.805556,54.8325
-3.805556,54.8325
-65.75,48
25.716667,-33.966667
-123.466667,38.233333
18.583333,-34.566667
23.385556,-34.1175
-3.59,48.44
-3.59,48.44
17.934444,-33.067778
25.666667,-33.933611
18.016667,-33.101944
18.435,-34.151667
-2.333333,49.85
-0.25,50.6
-6.5,49.316667
14.234722,-26.385556
-26.396667,14.291667
12.70222,56.4875
12.45,56.3
12.56667,56.45
15.033333,-30.033333
12.65,56.00833
12.53333,56.29167
12.53333,56.29167
12.61667,56.28333
11.92928,57.31277
11.7487,56.95658
-16.15,23
-16.15,23
-16.15,23
-16.15,23
11.2241,58.71068
11.16049,58.69364
11.20907,58.64838
11.20907,58.64838
11.44528,58.24972
-131.64713,54.17974
-131.09,52.15
11.1613,59.05572
11.1613,59.05572
10.99623,58.9184
11.08341,58.9021
10.83769,58.69448
10.54687,58.71555
10.72725,58.66127
11.15751,59.07833
11.08354,58.8251
11.72184,57.0572
12.19373,56.36583
4.53,53.02
4.53,53.02
12.10833,56.70207
11.80382,56.85822
11.67905,57.05243
11.67905,57.05243
11.62656,56.71418
11.64435,56.3087
137.1667,33.8667
4.44,52.57
4.44,52.57
12.0246,56.8878
12.0246,56.8878
11.81051,56.71293
11.93203,57.30267
11.93203,57.30267
11.61772,57.19429
12.24494,57.01644
11.95365,57.06765
11.95365,57.06765
12.21892,57.00687
11.88179,56.98987
12.60555,56.54907
11.16325,57.38358
11.16325,57.38358
11.06609,57.39173
11.62839,56.98735
11.63706,56.67718
11.63706,56.67718
12.22435,56.86521
12.22435,56.86521
12.06212,56.71229
12.19794,56.57395
12.19794,56.57395
11.08194,56.90573
29.251941,-1.54783
-25.8617,14.655
30.1167,-31.55
36.2167,-25.3167
32,-29.4167
41.8833,-15.0833
12.18546,57.043
12.18546,57.043
12.18546,57.043
12.18546,57.043
12.077,57.01247
12.1676,57.01656
12.1676,57.01656
11.7487,56.95658
11.7487,56.95658
11.7487,56.95658
11.7487,56.95658
11.81801,56.76453
11.79112,57.24151
12.05308,57.07482
12.05308,57.07482
12.04591,57.05156
12.18546,57.043
12.11,56.98325
11.9763,56.9194
174.8333,-42.5333
156.7667,-29.625
7.19,43.42
7.19,43.42
7.19,43.42
7.19,43.42
11.75164,57.31538
11.83473,57.28462
11.75905,57.26259
122.5833,25.1833
11.6219,57.31928
11.97991,57.34828
12.09293,57.26437
11.89713,57.22993
11.48908,57.38468
12.24088,56.94152
11.39199,57.29733
11.48856,57.27648
11.44851,57.3232
11.44851,57.3232
123.8333,3.3333
105.2,-6.3667
85.35,4.4417
98.2167,4.6833
98.7833,4.3333
40.6667,-8.4
41.85,-7.4
50.1667,-11.3333
63.9333,-0.1167
75.35,3.2333
11.54028,57.26952
12.03488,57.37732
11.97414,57.31865
11.92928,57.31277
11.91703,57.29537
-79.0333,7.9167
-78.25,7.1667
-140.3583,-9.1
170.3083,-24.775
29.251941,-1.54783
12.7083,-9.6333
11.14215,59.05152
11.03647,58.91263
11.09401,58.87225
11.11865,59.01198
29.251941,-1.54783
-22.957,29.73
11.3167,-5.9
8.4667,-0.6
11.08606,58.96499
11.07316,58.91054
29.251941,-1.54783
-16.6,-34.8
11.08606,58.96499
11.02192,58.9583
11.04935,58.91938
11.0554,58.91416
11.09442,58.91235
11.05611,58.8979
11.09285,58.89637
11.07251,58.88602
11.20125,59.08407
11.0554,58.91416
10.79617,58.88635
11.08606,58.96499
11.02879,58.95141
11.17769,59.07069
11.07796,58.87783
11.11147,58.87084
11.08439,58.84128
11.05454,58.90507
11.04426,58.90327
11.74106,57.63401
11.57635,57.62627
11.77704,57.54657
11.68026,57.53558
11.63648,57.60649
11.47762,57.77535
11.4779,57.63444
11.54513,57.6334
11.56462,57.63359
11.75271,57.5542
11.72584,57.75875
86,20
86,20
-123.767,49.1333
-123.95,49.1833
12.4275,56.29056
-53.52,51.73
-67.666667,43.283333
-123.95,49.1833
-14.6,26.05
-14.55,26.1
-14.55,26.1
-14.6,26.05
-14.55,26.1
122.127,-5.6
122.126671,-5.6
122.029167,7.691667
124.108,10.7833
19.56,70
19.56,70
-5.666667,47.766667
-5.666667,47.766667
-29.029167,39.5
-29.029167,39.5
10.6256,59.6631
14.25,40.83333
-70.6917,40.34
-70.17,41.88
11.083333,58.95
11.083333,58.95
80.294444,13.0925
0,0
7.9,54.1833
18.64,-34.219833
-57.85,-51.75
11.248752,57.251923
11.248752,57.251923
-67.670167,-49.247264
11.446667,58.253333
11.446667,58.253333
151.266,-33.85
151.266,-33.85
-57.8589,-51.6921
151.27,-33.85
18.583333,-34.716667
23.385556,-34.1175
14.234722,-26.385556
25.666667,-33.933611
25.716667,-33.966667
18.016667,-33.101944
17.934444,-33.067778
18.435,-34.151667
